avg_word_length,avg_sentence_length,syntactic_complexity,flesch_reading_ease,flesch_kincaid_grade,smog_index,gunning_fog,type_token_ratio,embedding_diversity,bigram_diversity,reasoning_keyword_ratio,average_reasoning_steps,inference_complexity_score,context_recall,faithfulness,factual_correctness(mode=f1)
5.21978021978022,35.666666666666664,1.0,30.417028985507272,16.635217391304355,17.122413403193683,20.092753623188408,0.7252747252747253,0.6897867110551823,0.9444444444444444,0.0,0,5.333333333333333,1.0,0.875,0.43
5.531645569620253,44.5,1.0,-1.442499999999967,23.025000000000002,22.918633597333717,27.34805194805195,0.7088607594936709,0.7150967103112964,1.0,0.0,0,10.5,1.0,0.7142857142857143,0.6
5.708333333333333,27.0,1.0,23.850000000000023,15.895,20.267338824336647,24.6,0.8333333333333334,0.0,1.0,0.0,0,5.0,0.0,1.0,0.4
5.309859154929577,34.285714285714285,1.0,20.479285714285766,17.85571428571429,18.548980349730343,21.523809523809526,0.431924882629108,0.3956920070807941,0.7688679245283019,0.004694835680751174,0,9.285714285714286,0.5,0.625,0.42
4.869109947643979,27.916666666666668,1.0,41.8359447674419,14.1005523255814,15.579741850924794,17.633720930232556,0.4973821989528796,0.6899107783691859,0.8263157894736842,0.0,0,4.083333333333333,1.0,1.0,0.27
4.927272727272728,28.666666666666668,1.0,35.423289473684235,15.398684210526316,16.52667757954773,18.417543859649125,0.6727272727272727,0.7193581371008761,0.9814814814814815,0.0,0,5.0,1.0,1.0,0.46
5.2109375,78.0,1.0,-10.91289999999998,30.308200000000003,22.501965172709998,32.04,0.6171875,0.18241087941896472,0.8976377952755905,0.0,0,8.5,0.0,0.3076923076923077,0.3
5.230769230769231,23.0,1.0,40.613157894736844,12.314736842105265,15.247664890283005,17.07368421052632,0.7948717948717948,0.5780646205667825,0.9210526315789473,0.0,0,6.5,0.5,1.0,0.67
4.8791208791208796,23.4,1.0,45.222870879120904,12.603379120879122,13.81666964889586,13.495604395604397,0.7252747252747253,0.7146735665605971,0.9888888888888889,0.0,0,5.8,1.0,0.75,0.75
5.44,40.666666666666664,1.0,15.56617647058826,19.53470588235294,18.243605946275583,21.835294117647063,0.64,0.4621578096365725,0.8888888888888888,0.0,0,7.0,1.0,0.7333333333333333,0.92
5.365853658536586,50.0,1.0,40.79364341085275,11.130232558139536,13.023866798666859,13.175193798449612,0.8048780487804879,0.0,0.975,0.0,0,9.0,1.0,1.0,0.25
5.213333333333333,41.0,1.0,24.088108108108116,19.091351351351353,16.52667757954773,20.745945945945948,0.6533333333333333,0.18619405131921374,0.9594594594594594,0.013333333333333334,0,10.0,0.5,1.0,0.0
5.220779220779221,28.666666666666668,1.0,33.692000000000036,14.770666666666667,17.122413403193683,19.6,0.7402597402597403,0.5683048816887752,0.9736842105263158,0.012987012987012988,0,8.333333333333334,1.0,0.7777777777777778,0.6
5.0,27.0,1.0,44.408000000000015,13.276000000000003,14.554592549557764,15.600000000000001,0.62,0.19740673028777644,0.8367346938775511,0.0,0,7.5,1.0,1.0,0.17
5.117021276595745,52.0,1.0,13.934130434782645,22.74347826086957,21.640513641318698,27.095652173913045,0.7021276595744681,0.4109234264152084,0.956989247311828,0.010638297872340425,0,11.5,1.0,0.8571428571428571,0.0
5.631147540983607,30.8,1.0,27.994766666666663,14.530200000000004,16.11434528070225,18.253333333333334,0.6229508196721312,0.6006392866762105,0.9256198347107438,0.0,0,6.4,0.6666666666666666,0.8333333333333334,0.24
5.166666666666667,15.0,1.0,57.23363636363638,8.009090909090911,13.023866798666859,15.30909090909091,0.9166666666666666,0.0,1.0,0.0,0,4.0,0.3333333333333333,1.0,0.0
5.330097087378641,33.25,1.0,41.022121559633035,14.307224770642204,14.554592549557764,16.404587155963306,0.6116504854368932,0.5269070686011676,0.9117647058823529,0.0,0,8.25,0.5,0.8333333333333334,0.48
5.679144385026738,33.5,1.0,11.878076923076947,18.787872340425533,19.287186520377343,22.420294599018007,0.45187165775401067,0.6254353505610317,0.774798927613941,0.00267379679144385,0,7.428571428571429,1.0,0.8,0.08
5.156626506024097,32.333333333333336,1.0,32.76372549019612,15.728235294117649,17.879347455551382,20.745098039215687,0.6265060240963856,0.638894745288892,0.8292682926829268,0.012048192771084338,1,7.333333333333333,1.0,0.75,0.44
5.0989010989010985,32.666666666666664,1.0,32.87743589743593,16.209230769230768,17.122413403193683,20.045421245421245,0.6153846153846154,0.4642483438936299,0.9333333333333333,0.02197802197802198,1,8.333333333333334,1.0,1.0,0.0
5.4,32.57142857142857,1.0,22.80044776119402,17.21255152807392,17.613555460941566,19.843923240938167,0.545,0.4668318414713952,0.8844221105527639,0.0,0,8.571428571428571,1.0,0.8,0.6
4.7094017094017095,30.5,1.0,45.71904958677686,12.34785123966942,14.291902434058311,15.411570247933884,0.48717948717948717,0.7032533461461876,0.8497854077253219,0.004273504273504274,1,6.7,1.0,0.75,0.53
5.291208791208791,39.166666666666664,1.0,39.47401069518719,14.390068754774639,15.532846611407376,17.316730328495037,0.6208791208791209,0.5780810883901886,0.8784530386740331,0.0,0,9.0,1.0,0.8888888888888888,0.25
4.966101694915254,76.0,1.0,-6.862105263157872,28.376842105263155,21.19438992294339,29.817543859649124,0.8135593220338984,0.0,0.9827586206896551,0.01694915254237288,1,7.0,0.5,0.6666666666666666,0.36
5.014285714285714,39.0,1.0,25.930909090909097,17.840606060606067,18.243605946275583,20.472727272727276,0.7,0.3559426946027733,0.927536231884058,0.0,0,9.5,1.0,0.8,0.36
5.3061224489795915,26.75,1.0,32.66250000000005,14.665833333333332,16.218646115125612,17.933333333333334,0.6224489795918368,0.6694776074654032,0.9072164948453608,0.0,0,6.75,1.0,0.875,0.57
