avg_word_length,avg_sentence_length,syntactic_complexity,flesch_reading_ease,flesch_kincaid_grade,smog_index,gunning_fog,type_token_ratio,embedding_diversity,bigram_diversity,reasoning_keyword_ratio,average_reasoning_steps,inference_complexity_score,context_recall,faithfulness,factual_correctness(mode=f1)
5.178861788617886,18.875,1.0,45.22840000000002,11.387085714285718,13.707050652182112,14.822857142857144,0.6829268292682927,0.6758511316247233,0.8688524590163934,0.008130081300813009,1,5.625,1.0,1.0,0.71
5.829457364341085,18.42105263157895,1.0,11.119572192513402,17.467379679144383,18.438639895704956,20.723707664884138,0.562015503875969,0.6659918842371881,0.9299610894941635,0.007751937984496124,0,3.9473684210526314,1.0,1.0,0.72
5.64,29.25,1.0,11.752500000000026,17.955000000000002,18.243605946275583,20.788235294117648,0.61,0.25734064999555617,0.8888888888888888,0.01,0,6.0,0.0,1.0,0.0
5.650224215246637,27.454545454545453,1.0,18.40014988687784,17.555695701357468,18.377959752453624,21.366742081447967,0.600896860986547,0.6891754528976364,0.9234234234234234,0.0,0,5.7272727272727275,0.5,1.0,0.47
5.246006389776358,26.96153846153846,1.0,43.29435435435437,12.327207207207213,14.790194502661404,16.330330330330334,0.5431309904153354,0.745858284646132,0.8878205128205128,0.0,0,4.961538461538462,1.0,1.0,0.94
5.866666666666666,24.0,1.0,33.690000000000026,12.286666666666669,14.554592549557764,16.666666666666668,1.0,0.0,1.0,0.0,0,5.0,1.0,1.0,0.57
5.195121951219512,25.0,1.0,39.52506097560976,12.839146341463415,12.161744961471694,13.078048780487805,0.8292682926829268,0.535135018137074,0.975,0.0,0,6.0,0.0,1.0,0.26
4.898989898989899,19.571428571428573,1.0,48.62789473684214,11.196842105263158,13.348371206891418,14.336842105263157,0.5757575757575758,0.7131407625104329,0.8367346938775511,0.0,0,4.428571428571429,0.5,1.0,0.6
5.0375,32.0,1.0,41.6142307692308,13.914102564102567,14.06817628641468,15.015384615384617,0.7875,0.5518058672537729,0.9873417721518988,0.025,0,7.0,1.0,1.0,0.67
5.651162790697675,26.75,1.0,22.655744382022476,15.626825842696629,16.218646115125612,18.338202247191013,0.7790697674418605,0.6292203060846557,0.9764705882352941,0.0,0,6.5,1.0,1.0,0.89
