avg_word_length,avg_sentence_length,syntactic_complexity,flesch_reading_ease,flesch_kincaid_grade,smog_index,gunning_fog,type_token_ratio,embedding_diversity,bigram_diversity,reasoning_keyword_ratio,average_reasoning_steps,inference_complexity_score,context_recall,faithfulness,factual_correctness(mode=f1)
4.96969696969697,20.7,1.0,43.12403614457833,13.135679862306372,14.138980108339055,15.750774526678141,0.5212121212121212,0.6423090986374571,0.8353658536585366,0.006060606060606061,0,5.5,1.0,1.0,0.92
5.548387096774194,18.90909090909091,1.0,17.117242647058845,15.622998366013075,16.678067442207542,19.15326797385621,0.5483870967741935,0.694224897983827,0.8896103896103896,0.012903225806451613,1,4.909090909090909,1.0,0.9,0.67
5.2439024390243905,25.0,1.0,38.477142857142866,13.109523809523811,15.903189008614273,17.923809523809524,0.7317073170731707,0.36504088198693996,0.925,0.0,0,7.0,0.0,1.0,0.22
5.817708333333333,28.333333333333332,1.0,18.0997368421053,17.47781954887218,18.3970566412798,21.17293233082707,0.625,0.6907068779165635,0.9685863874345549,0.005208333333333333,0,5.222222222222222,1.0,0.9375,0.43
4.8805460750853245,23.615384615384617,1.0,47.356010092068004,12.135054886685555,14.992508632218648,16.643696883852694,0.5392491467576792,0.7821420928162068,0.9383561643835616,0.006825938566552901,2,4.038461538461538,1.0,1.0,0.9
5.4222222222222225,22.666666666666668,1.0,31.26731884057972,12.707391304347826,12.457975602129121,13.08985507246377,0.8,0.68395482578842,1.0,0.022222222222222223,1,5.333333333333333,1.0,1.0,0.8
4.918918918918919,17.4,1.0,40.09117601246109,12.097710280373835,12.745084868956482,13.114641744548287,0.6936936936936937,0.7468533585900495,0.9454545454545454,0.0,0,4.2,0.0,0.8888888888888888,0.33
4.733333333333333,26.5,1.0,46.75750000000002,12.327222222222222,15.247664890283005,17.0,0.6,0.05325983052845085,0.75,0.0,0,8.0,0.5,1.0,0.57
5.433962264150943,29.5,1.0,29.141153846153884,15.653846153846157,14.554592549557764,15.784615384615385,0.8490566037735849,0.7245579058446672,0.9807692307692307,0.03773584905660377,0,7.0,1.0,0.75,0.5
6.038834951456311,41.666666666666664,1.0,-4.613238993710667,22.680566037735847,21.786851204258245,26.208805031446545,0.7378640776699029,0.4661496099098118,0.9411764705882353,0.0,0,8.333333333333334,1.0,1.0,0.96
5.328947368421052,20.6,1.0,49.29145833333337,8.899490740740742,10.686352973137792,10.96358024691358,0.6052631578947368,0.757219817346667,0.8533333333333334,0.0,0,5.6,1.0,1.0,0.18
4.918918918918919,27.0,1.0,45.752387387387415,13.005675675675679,14.06817628641468,15.812612612612615,0.7027027027027027,0.7581946063231316,0.9726027397260274,0.013513513513513514,0,6.0,0.5,1.0,0.33
5.561224489795919,38.666666666666664,1.0,12.537741935483893,19.21182795698925,19.6203779977781,23.152688172043014,0.7857142857142857,0.5419008276916235,0.9896907216494846,0.01020408163265306,0,9.666666666666666,1.0,1.0,0.46
5.62280701754386,36.0,1.0,32.3035263157895,14.417789473684213,15.903189008614273,17.541052631578946,0.7192982456140351,0.5996155437036863,0.9557522123893806,0.0,0,7.25,0.0,1.0,0.29
5.674157303370786,36.833333333333336,1.0,9.481119047619075,19.182714285714287,19.78447435784618,23.323809523809526,0.5,0.6265987343801387,0.8248587570621468,0.011235955056179775,0,6.0,1.0,0.7142857142857143,0.45
5.486486486486487,19.636363636363637,1.0,32.821052631578965,13.401578947368424,15.247664890283005,17.07368421052632,0.6283783783783784,0.7253699192397896,0.8775510204081632,0.006756756756756757,1,4.2727272727272725,0.6666666666666666,1.0,0.25
5.354838709677419,14.0,1.0,55.0071551724138,9.189137931034484,13.023866798666859,14.075862068965519,0.5483870967741935,0.6531563832722216,0.6666666666666666,0.0,0,3.3333333333333335,0.3333333333333333,1.0,0.0
5.12962962962963,48.0,1.0,38.673928571428604,14.821071428571425,14.90622815163357,16.914285714285715,0.5185185185185185,0.404836678861728,0.8411214953271028,0.0,0,7.0,0.5,1.0,0.2
5.741176470588235,20.38888888888889,1.0,19.511935483870985,18.239068100358427,18.363090066077017,21.43225806451613,0.5607843137254902,0.7768402533614731,0.8976377952755905,0.0,0,4.333333333333333,1.0,1.0,0.19
5.877777777777778,38.5,1.0,36.968235294117676,12.326274509803923,14.554592549557764,16.211764705882356,0.6555555555555556,0.53929642490598,0.8764044943820225,0.011111111111111112,0,6.5,1.0,1.0,0.8
4.82258064516129,32.8,1.0,46.32191650853892,12.687552182163188,14.638296910706313,16.330988176908484,0.4032258064516129,0.7828145931306597,0.8086253369272237,0.016129032258064516,2,4.8,1.0,0.9583333333333334,0.6
