avg_word_length,avg_sentence_length,syntactic_complexity,flesch_reading_ease,flesch_kincaid_grade,smog_index,gunning_fog,type_token_ratio,embedding_diversity,bigram_diversity,reasoning_keyword_ratio,average_reasoning_steps,inference_complexity_score,context_recall,faithfulness,factual_correctness(mode=f1)
6.194214876033058,16.19047619047619,1.0,6.677045454545464,17.748257575757574,18.341435485029603,21.393939393939394,0.5950413223140496,0.6676057428126126,0.950207468879668,0.02066115702479339,5,4.238095238095238,1.0,1.0,0.25
4.875,19.666666666666668,1.0,49.595,10.316666666666666,12.457975602129121,13.06666666666667,0.8125,0.5036515617810935,0.9148936170212766,0.020833333333333332,1,6.0,1.0,1.0,0.35
5.953488372093023,16.333333333333332,1.0,17.382142857142867,14.312857142857148,14.554592549557764,17.02857142857143,0.8604651162790697,0.7161060878799541,1.0,0.023255813953488372,0,6.666666666666667,1.0,0.3333333333333333,0.0
5.444444444444445,25.333333333333332,1.0,35.12000000000003,13.57777777777778,15.021129683784007,15.384126984126983,0.7936507936507936,0.4798432922863297,1.0,0.0,0,5.666666666666667,0.75,1.0,0.18
4.966101694915254,34.333333333333336,1.0,30.859932203389832,17.749333333333336,17.58133193835471,20.939661016949152,0.5480225988700564,0.5786854934977849,0.8409090909090909,0.03954802259887006,5,7.0,1.0,1.0,0.63
5.368421052631579,49.0,1.0,28.765000000000015,13.718888888888891,18.243605946275583,22.755555555555556,0.6842105263157895,0.0,0.9444444444444444,0.0,0,7.0,1.0,0.0,1.0
5.3319148936170215,19.0,1.0,38.32376361835591,12.366523605150217,14.879552855430394,16.2679432155827,0.5446808510638298,0.6516593041053931,0.8589743589743589,0.00425531914893617,0,4.888888888888889,1.0,1.0,0.12
6.564102564102564,29.0,1.0,-17.271052631578925,20.388421052631582,18.7741,22.33684210526316,0.8717948717948718,0.380559468508997,1.0,0.0,0,5.0,1.0,1.0,0.18
5.734848484848484,25.142857142857142,1.0,15.109375000000028,15.694553571428575,15.151101081350806,17.001785714285713,0.7424242424242424,0.6585990344374764,0.9923664122137404,0.0,0,6.571428571428571,1.0,1.0,0.13
5.363636363636363,16.0,1.0,34.160909090909115,11.22727272727273,11.20814326018867,11.672727272727274,1.0,0.0,1.0,0.0,0,5.0,1.0,1.0,0.5
6.3,15.0,1.0,44.405,9.55,11.20814326018867,12.0,1.0,0.0,1.0,0.0,0,4.0,1.0,1.0,0.5
5.733333333333333,18.0,1.0,47.79000000000002,10.320000000000004,13.023866798666859,14.0,0.8666666666666667,0.5725079563481157,0.9655172413793104,0.0,0,5.0,1.0,1.0,1.0
7.2,18.0,1.0,-6.35499999999999,16.63,14.554592549557764,20.0,1.0,0.0,1.0,0.0,0,8.0,1.0,1.0,1.0
5.1875,19.666666666666668,1.0,40.78250000000003,11.54583333333333,14.06817628641468,15.56666666666667,0.7291666666666666,0.4058256235776825,0.9787234042553191,0.0,0,5.333333333333333,1.0,1.0,0.0
5.443548387096774,41.25,1.0,25.955483870967754,17.34032258064516,19.287186520377343,22.72258064516129,0.5967741935483871,0.37989951488560814,0.943089430894309,0.008064516129032258,0,7.5,1.0,1.0,0.5
