avg_word_length,avg_sentence_length,syntactic_complexity,flesch_reading_ease,flesch_kincaid_grade,smog_index,gunning_fog,type_token_ratio,embedding_diversity,bigram_diversity,reasoning_keyword_ratio,average_reasoning_steps,inference_complexity_score,context_recall,faithfulness,factual_correctness(mode=f1)
6.015151515151516,20.0,1.0,17.985549019607845,15.255529411764705,16.48601715928492,19.16509803921569,0.625,0.7241896992378583,0.9391634980988594,0.026515151515151516,7,5.5,1.0,1.0,0.43
5.163346613545817,28.363636363636363,1.0,39.838766666666686,12.8782,15.021129683784007,16.333333333333332,0.5657370517928287,0.6847106862311594,0.896,0.01195219123505976,3,6.7272727272727275,1.0,1.0,0.62
5.392156862745098,19.625,1.0,29.240264270613125,15.007660324171955,16.800685031470465,17.753911205073997,0.5686274509803921,0.7399971599107235,0.9212598425196851,0.0196078431372549,4,5.0,1.0,0.2,0.0
6.568965517241379,24.0,1.0,-7.602415254237286,21.648333333333337,22.076135915942103,25.811299435028253,0.6896551724137931,0.6463858427893656,0.9479768786127167,0.0,0,6.6,0.75,0.9130434782608695,0.28
4.967741935483871,22.416666666666668,1.0,47.43858108108111,11.238513513513514,13.427899808715576,14.06666666666667,0.5253456221198156,0.7459206547781239,0.875,0.027649769585253458,6,5.583333333333333,1.0,1.0,0.75
5.24,18.2,1.0,52.61909090909094,8.652727272727272,12.340626583579944,13.854545454545457,0.66,0.38094105559780456,0.9591836734693877,0.0,0,5.4,1.0,1.0,0.57
5.161290322580645,17.333333333333332,1.0,39.479726252395295,13.12256227758007,15.705129121369687,17.044730358609364,0.4874551971326165,0.7411592472345796,0.8741007194244604,0.0035842293906810036,0,4.666666666666667,1.0,1.0,0.97
5.726415094339623,54.666666666666664,1.0,10.589705882352973,20.228823529411766,18.599290044081553,22.22745098039216,0.6037735849056604,0.3556533816672126,0.8952380952380953,0.0,0,6.666666666666667,1.0,1.0,0.44
5.1645569620253164,37.8,1.0,25.60513440860217,16.105645161290322,16.11434528070225,18.0752688172043,0.6139240506329114,0.6230462758144428,0.9490445859872612,0.006329113924050633,0,10.2,1.0,1.0,0.11
5.621621621621622,23.0,1.0,41.72236486486486,12.035810810810812,12.161744961471694,12.805405405405407,0.918918918918919,0.45207710520663436,1.0,0.0,0,7.0,1.0,1.0,0.86
5.5,22.333333333333332,1.0,34.25600000000003,14.692,18.243605946275583,21.200000000000003,0.68,0.32413294802616077,0.8775510204081632,0.0,0,5.0,1.0,1.0,0.86
5.878048780487805,22.0,1.0,37.46164634146342,13.126951219512197,13.023866798666859,14.053658536585367,0.8536585365853658,0.675226939978582,1.0,0.024390243902439025,1,4.0,1.0,1.0,0.67
6.466666666666667,24.0,1.0,11.130000000000024,15.433333333333337,15.903189008614273,19.333333333333336,1.0,0.0,1.0,0.0,0,8.0,1.0,1.0,1.0
5.419117647058823,25.142857142857142,1.0,36.689823600973256,13.814270072992702,16.11434528070225,18.184428223844282,0.5514705882352942,0.6571288386263943,0.8666666666666667,0.0,0,5.571428571428571,1.0,1.0,0.0
5.878787878787879,31.4,1.0,21.93218193384226,15.624236641221376,17.315433740611066,20.031043256997457,0.5681818181818182,0.378044614590907,0.916030534351145,0.0,0,8.2,1.0,1.0,0.33
6.175,33.333333333333336,1.0,1.0508333333333724,19.7375,20.890749979661237,25.16666666666667,0.725,0.5812331759528437,1.0,0.0,0,7.0,1.0,1.0,0.25
6.53125,44.5,1.0,-6.741874999999965,22.149375000000003,22.076135915942103,26.55,0.703125,0.5247515610996167,0.9682539682539683,0.0,0,6.0,1.0,1.0,0.2
6.3881578947368425,19.363636363636363,1.0,3.234444444444449,17.08666666666667,16.860833078287435,20.050179211469537,0.6710526315789473,0.6921355435917811,0.9337748344370861,0.0,0,5.363636363636363,1.0,1.0,0.0
5.623529411764705,27.25,1.0,18.726827309236967,17.520481927710843,18.946978176291534,21.669076305220884,0.7176470588235294,0.577846981668098,0.9404761904761905,0.011764705882352941,0,7.5,1.0,1.0,0.5
5.775510204081633,26.0,1.0,21.4001530612245,16.36091836734694,16.52667757954773,18.779591836734692,0.8163265306122449,0.4934960938498345,0.9791666666666666,0.0,0,9.5,1.0,1.0,0.5
5.2180451127819545,37.25,1.0,22.96895676691733,18.315845864661657,17.410965686947208,20.818796992481204,0.5639097744360902,0.42424674686063846,0.8106060606060606,0.0,0,9.5,1.0,0.8333333333333334,0.4
4.9655172413793105,53.0,1.0,21.93491573033711,21.254887640449443,19.287186520377343,24.991011235955057,0.5632183908045977,0.10697294049044959,0.6976744186046512,0.022988505747126436,2,8.5,1.0,1.0,0.33
4.804347826086956,27.0,1.0,35.48691860465118,13.65081395348837,14.554592549557764,16.041860465116283,0.782608695652174,0.575650113401259,0.9777777777777777,0.0,0,7.0,1.0,1.0,0.5
5.278688524590164,24.0,1.0,25.771052631578982,14.384912280701755,15.470042427545799,17.424561403508772,0.7868852459016393,0.7351932103942964,0.9666666666666667,0.01639344262295082,0,6.0,0.0,0.8,0.0
5.372549019607843,24.857142857142858,1.0,33.4055263157895,13.994360902255643,16.26309291913925,18.159398496240602,0.5882352941176471,0.4651445803029979,0.9144736842105263,0.006535947712418301,0,6.571428571428571,1.0,1.0,0.22
